accession_id	PC1	PC2	PC3	PC4	PC5
6019	-1.09296787931	0.298264595111	0.00868379767524	1.90387765446	0.419845583314
6020	-1.5344357429	-0.799508160576	1.43709046871	1.55890729358	-0.0729824701209
6021	-2.00948048896	0.423178589426	0.570244983975	1.88747548072	0.131886215738
6022	-1.91083028076	-0.150295665501	0.241608931913	1.78299604658	0.435592718924
6023	-1.26478648934	-0.226848000599	-2.42210089921	4.6808126269	7.53121020519
6024	-0.923180209638	-0.62092610299	-3.13261055061	4.82539851955	8.6675946983
6025	-2.04332542311	4.45252748611	-5.11517538496	2.03982249213	-2.16202829792
6030	-2.45678333267	5.0152061083	-5.39153150378	2.25293296623	-1.26460299494
6034	-1.12012104921	-0.199598130816	-1.09420813629	3.46227623412	3.70049045553
6035	-0.808123181663	-1.01940583906	-1.24012980602	3.79108306937	3.76824207605
6036	-1.62038440269	-0.850863981672	-0.151497365415	2.01680253931	1.60142278055
6038	-0.947457684247	-0.673999478144	-1.47063627638	2.64897254033	3.46633178931
6039	-0.737098723139	-0.0502227719565	2.30998456587	1.35970565683	0.100267126451
6040	-0.949614513874	-0.709086821838	-3.22273909719	4.39849679074	7.82689566492
6041	-1.0998528317	-1.1196853142	0.911681748318	1.97861132821	0.320979666116
6042	-1.64757289279	-0.77464457767	2.00367758235	2.49630650601	-1.72472432374
6043	-1.64547587305	5.61102248293	-5.93337666895	2.39165078861	-2.45682412293
6046	-1.72139989415	5.67821583635	-5.96391957076	2.487884697	-2.49891381216
6064	-3.00858637949	7.16161100617	-7.30535898841	2.67587417829	-1.99682313441
6069	-3.09677194829	7.32147196708	-7.53820794179	2.78593615898	-2.07647775923
6070	-2.81322026999	8.03895870576	-7.36249596631	3.16371983556	-2.98179762867
6071	-2.58507783114	7.60318321686	-7.68808188028	3.18243368435	-2.63925813545
6073	-0.22083751907	-0.778371024091	0.851532521898	1.44995735647	0.827776076216
6074	-1.49777809344	1.11127285245	-0.998121110195	1.67432630954	0.371242586992
