run	biosample	sample_name	genotype_id	environment	replicate_flag	library_strategy	library_layout	platform	spots	bases	download_path
SRR11933086	SAMN15145160	DAN3130_WS1	DAN3130	WS1		RNA-Seq	PAIRED	ILLUMINA	37456723	1906980031	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933086/SRR11933086.lite.1
SRR11933084	SAMN15145161	DAN3130_WS2	DAN3130	WS2		RNA-Seq	PAIRED	ILLUMINA	37344267	1901241691	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933084/SRR11933084.lite.1
SRR11933083	SAMN15145162	DAN3130_WW	DAN3130	WW		RNA-Seq	PAIRED	ILLUMINA	24109614	1201134668	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933083/SRR11933083.lite.1
SRR11933082	SAMN15145163	DAN599_WS1	DAN599	WS1		RNA-Seq	PAIRED	ILLUMINA	19800140	1009329425	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933082/SRR11933082.lite.1
SRR11933081	SAMN15145164	DAN599_WS2	DAN599	WS2		RNA-Seq	PAIRED	ILLUMINA	59559312	2957117772	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933081/SRR11933081.lite.1
SRR11933080	SAMN15145165	DAN599_WW	DAN599	WW		RNA-Seq	PAIRED	ILLUMINA	19683740	932174448	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933080/SRR11933080.lite.1
SRR11933079	SAMN15145166	DONG237_WS1	DONG237	WS1		RNA-Seq	PAIRED	ILLUMINA	42191652	1865946411	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933079/SRR11933079.lite.1
SRR11933078	SAMN15145167	DONG237_WS2	DONG237	WS2		RNA-Seq	PAIRED	ILLUMINA	27174139	1348376213	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933078/SRR11933078.lite.1
SRR11933077	SAMN15145168	DONG237_WW	DONG237	WW		RNA-Seq	PAIRED	ILLUMINA	74919056	3527819998	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933077/SRR11933077.lite.1
SRR11933076	SAMN15145169	FCD0602_WS1	FCD0602	WS1		RNA-Seq	PAIRED	ILLUMINA	35299849	1796515425	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933076/SRR11933076.lite.1
SRR11933075	SAMN15145170	FCD0602_WS2	FCD0602	WS2		RNA-Seq	PAIRED	ILLUMINA	38477017	1924653961	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933075/SRR11933075.lite.1
SRR11933073	SAMN15145171	FCD0602_WW	FCD0602	WW		RNA-Seq	PAIRED	ILLUMINA	48362078	2458666532	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933073/SRR11933073.lite.1
SRR11933072	SAMN15145172	GEMS10_WS1	GEMS10	WS1		RNA-Seq	PAIRED	ILLUMINA	47365415	2409942697	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933072/SRR11933072.lite.1
SRR11933071	SAMN15145173	GEMS10_WS2	GEMS10	WS2		RNA-Seq	PAIRED	ILLUMINA	30058541	1503888319	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933071/SRR11933071.lite.1
SRR11933070	SAMN15145174	GEMS10_WW	GEMS10	WW		RNA-Seq	PAIRED	ILLUMINA	32282031	1642238704	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933070/SRR11933070.lite.1
SRR11933069	SAMN15145175	GEMS11_WS1	GEMS11	WS1		RNA-Seq	PAIRED	ILLUMINA	33761938	1656398000	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933069/SRR11933069.lite.1
SRR11933068	SAMN15145176	GEMS11_WS2	GEMS11	WS2		RNA-Seq	PAIRED	ILLUMINA	40179250	2045776913	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933068/SRR11933068.lite.1
SRR11933067	SAMN15145177	GEMS11_WW	GEMS11	WW		RNA-Seq	PAIRED	ILLUMINA	60794727	3028993144	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933067/SRR11933067.lite.1
SRR11933066	SAMN15145178	GEMS13_WS1	GEMS13	WS1		RNA-Seq	PAIRED	ILLUMINA	55969929	2849777549	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933066/SRR11933066.lite.1
SRR11933065	SAMN15145179	GEMS13_WW	GEMS13	WW		RNA-Seq	PAIRED	ILLUMINA	38405068	1956185989	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933065/SRR11933065.lite.1
SRR11933064	SAMN15145180	GEMS14_WS1	GEMS14	WS1		RNA-Seq	PAIRED	ILLUMINA	49882561	2434994973	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933064/SRR11933064.lite.1
SRR11933062	SAMN15145181	GEMS14_WS2	GEMS14	WS2		RNA-Seq	PAIRED	ILLUMINA	42316705	2152140729	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933062/SRR11933062.lite.1
SRR11933061	SAMN15145182	GEMS14_WW	GEMS14	WW		RNA-Seq	PAIRED	ILLUMINA	29240089	1458173732	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933061/SRR11933061.lite.1
SRR11933463	SAMN15145186	GEMS20_WS1	GEMS20	WS1		RNA-Seq	PAIRED	ILLUMINA	62509273	3155952941	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933463/SRR11933463.lite.1
SRR11933462	SAMN15145187	GEMS20_WS2	GEMS20	WS2		RNA-Seq	PAIRED	ILLUMINA	143829833	7310783138	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933462/SRR11933462.lite.1
SRR11933461	SAMN15145188	GEMS20_WW	GEMS20	WW		RNA-Seq	PAIRED	ILLUMINA	34891615	1773455865	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933461/SRR11933461.lite.1
SRR11933460	SAMN15145189	GEMS21_WS1	GEMS21	WS1		RNA-Seq	PAIRED	ILLUMINA	35176326	1788702735	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933460/SRR11933460.lite.1
SRR11933459	SAMN15145190	GEMS21_WS2	GEMS21	WS2		RNA-Seq	PAIRED	ILLUMINA	51883863	2582680645	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933459/SRR11933459.lite.1
SRR11933457	SAMN15145191	GEMS21_WW	GEMS21	WW		RNA-Seq	PAIRED	ILLUMINA	58113588	2950357220	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933457/SRR11933457.lite.1
SRR11933456	SAMN15145192	GEMS28_WS1	GEMS28	WS1		RNA-Seq	PAIRED	ILLUMINA	36396108	1852434363	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933456/SRR11933456.lite.1
SRR11933455	SAMN15145193	GEMS28_WS2	GEMS28	WS2		RNA-Seq	PAIRED	ILLUMINA	51061805	2600377889	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933455/SRR11933455.lite.1
SRR11933454	SAMN15145194	GEMS28_WW	GEMS28	WW		RNA-Seq	PAIRED	ILLUMINA	44671575	2273386040	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933454/SRR11933454.lite.1
SRR11933060	SAMN15145183	GEMS2_WS1	GEMS2	WS1		RNA-Seq	PAIRED	ILLUMINA	61718796	3118172707	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933060/SRR11933060.lite.1
SRR11933059	SAMN15145184	GEMS2_WS2	GEMS2	WS2		RNA-Seq	PAIRED	ILLUMINA	94903772	4825215966	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933059/SRR11933059.lite.1
SRR11933464	SAMN15145185	GEMS2_WW	GEMS2	WW		RNA-Seq	PAIRED	ILLUMINA	46553558	2361722501	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933464/SRR11933464.lite.1
SRR11933453	SAMN15145195	GEMS30_WS1	GEMS30	WS1		RNA-Seq	PAIRED	ILLUMINA	35212950	1792326841	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933453/SRR11933453.lite.1
SRR11933452	SAMN15145196	GEMS30_WS2	GEMS30	WS2		RNA-Seq	PAIRED	ILLUMINA	42710182	2131552092	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933452/SRR11933452.lite.1
SRR11933451	SAMN15145197	GEMS30_WW	GEMS30	WW		RNA-Seq	PAIRED	ILLUMINA	47761700	2428050472	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933451/SRR11933451.lite.1
SRR11933450	SAMN15145198	GEMS32_WS1	GEMS32	WS1		RNA-Seq	PAIRED	ILLUMINA	51706029	2630338378	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933450/SRR11933450.lite.1
SRR11933449	SAMN15145199	GEMS32_WS2	GEMS32	WS2		RNA-Seq	PAIRED	ILLUMINA	44018185	2241534223	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933449/SRR11933449.lite.1
SRR11933448	SAMN15145200	GEMS32_WW	GEMS32	WW		RNA-Seq	PAIRED	ILLUMINA	56778323	2831200392	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933448/SRR11933448.lite.1
SRR11933446	SAMN15145201	GEMS36_WS1	GEMS36	WS1		RNA-Seq	PAIRED	ILLUMINA	39498909	2010847701	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933446/SRR11933446.lite.1
SRR11933445	SAMN15145202	GEMS36_WS2	GEMS36	WS2		RNA-Seq	PAIRED	ILLUMINA	65032476	3312138373	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933445/SRR11933445.lite.1
SRR11933444	SAMN15145203	GEMS36_WW	GEMS36	WW		RNA-Seq	PAIRED	ILLUMINA	32765281	1668171485	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933444/SRR11933444.lite.1
SRR11933443	SAMN15145204	GEMS37_WS1	GEMS37	WS1		RNA-Seq	PAIRED	ILLUMINA	65144362	3317204209	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933443/SRR11933443.lite.1
SRR11933442	SAMN15145205	GEMS37_WS2	GEMS37	WS2		RNA-Seq	PAIRED	ILLUMINA	16139633	723378778	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933442/SRR11933442.lite.1
SRR11933441	SAMN15145206	GEMS37_WW	GEMS37	WW		RNA-Seq	PAIRED	ILLUMINA	34355027	1749803192	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933441/SRR11933441.lite.1
SRR11933440	SAMN15145207	GEMS39_WS1	GEMS39	WS1		RNA-Seq	PAIRED	ILLUMINA	42304337	2154927597	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933440/SRR11933440.lite.1
SRR11933437	SAMN15145210	GEMS40_WS1	GEMS40	WS1		RNA-Seq	PAIRED	ILLUMINA	55571147	2806342367	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933437/SRR11933437.lite.1
SRR11933435	SAMN15145211	GEMS40_WS2	GEMS40	WS2		RNA-Seq	PAIRED	ILLUMINA	63250497	3200044308	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933435/SRR11933435.lite.1
SRR11933434	SAMN15145212	GEMS41_WS1	GEMS41	WS1		RNA-Seq	PAIRED	ILLUMINA	56628081	2507207944	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933434/SRR11933434.lite.1
SRR11933433	SAMN15145213	GEMS41_WS2	GEMS41	WS2		RNA-Seq	PAIRED	ILLUMINA	56920476	2758705384	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933433/SRR11933433.lite.1
SRR11933432	SAMN15145214	GEMS41_WW	GEMS41	WW		RNA-Seq	PAIRED	ILLUMINA	52301488	2376415657	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933432/SRR11933432.lite.1
SRR11933431	SAMN15145215	GEMS42_WS1	GEMS42	WS1		RNA-Seq	PAIRED	ILLUMINA	46908544	2387395565	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933431/SRR11933431.lite.1
SRR11933430	SAMN15145216	GEMS42_WS2	GEMS42	WS2		RNA-Seq	PAIRED	ILLUMINA	36166803	1815635471	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933430/SRR11933430.lite.1
SRR11933429	SAMN15145217	GEMS42_WW	GEMS42	WW		RNA-Seq	PAIRED	ILLUMINA	66303459	3372341179	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933429/SRR11933429.lite.1
SRR11933428	SAMN15145218	GEMS44_WS1	GEMS44	WS1		RNA-Seq	PAIRED	ILLUMINA	35863193	1826039306	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933428/SRR11933428.lite.1
SRR11933427	SAMN15145219	GEMS44_WS2	GEMS44	WS2		RNA-Seq	PAIRED	ILLUMINA	53002991	2699007820	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933427/SRR11933427.lite.1
SRR11933426	SAMN15145220	GEMS44_WW	GEMS44	WW		RNA-Seq	PAIRED	ILLUMINA	57697061	2929191914	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933426/SRR11933426.lite.1
SRR11933424	SAMN15145221	GEMS46_WS1	GEMS46	WS1		RNA-Seq	PAIRED	ILLUMINA	41758678	2126230726	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933424/SRR11933424.lite.1
SRR11933423	SAMN15145222	GEMS46_WS2	GEMS46	WS2		RNA-Seq	PAIRED	ILLUMINA	34653519	1530471778	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933423/SRR11933423.lite.1
SRR11933422	SAMN15145223	GEMS46_WW	GEMS46	WW		RNA-Seq	PAIRED	ILLUMINA	34421932	1751653360	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933422/SRR11933422.lite.1
SRR11933439	SAMN15145208	GEMS4_WS2	GEMS4	WS2		RNA-Seq	PAIRED	ILLUMINA	143906207	7318001913	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933439/SRR11933439.lite.1
SRR11933438	SAMN15145209	GEMS4_WW	GEMS4	WW		RNA-Seq	PAIRED	ILLUMINA	71205681	3592692120	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933438/SRR11933438.lite.1
SRR11933418	SAMN15145227	GEMS51_WW	GEMS51	WW		RNA-Seq	PAIRED	ILLUMINA	32023975	1625925577	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933418/SRR11933418.lite.1
SRR11933417	SAMN15145228	GEMS54_WS1	GEMS54	WS1		RNA-Seq	PAIRED	ILLUMINA	41243418	1910315392	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933417/SRR11933417.lite.1
SRR11933416	SAMN15145229	GEMS54_WS1_REP	GEMS54	WS1	REP	RNA-Seq	PAIRED	ILLUMINA	54723652	2761507222	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933416/SRR11933416.lite.1
SRR11933415	SAMN15145230	GEMS54_WS2	GEMS54	WS2		RNA-Seq	PAIRED	ILLUMINA	62097104	3042149416	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933415/SRR11933415.lite.1
SRR11933413	SAMN15145231	GEMS54_WS2_REP	GEMS54	WS2	REP	RNA-Seq	PAIRED	ILLUMINA	62692333	3101799469	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933413/SRR11933413.lite.1
SRR11933412	SAMN15145232	GEMS54_WW	GEMS54	WW		RNA-Seq	PAIRED	ILLUMINA	67365855	3379533053	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933412/SRR11933412.lite.1
SRR11933411	SAMN15145233	GEMS55_WS1	GEMS55	WS1		RNA-Seq	PAIRED	ILLUMINA	45760348	2328153356	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933411/SRR11933411.lite.1
SRR11933410	SAMN15145234	GEMS55_WS2	GEMS55	WS2		RNA-Seq	PAIRED	ILLUMINA	60062954	3059416975	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933410/SRR11933410.lite.1
SRR11933409	SAMN15145235	GEMS55_WW	GEMS55	WW		RNA-Seq	PAIRED	ILLUMINA	37049241	1885967943	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933409/SRR11933409.lite.1
SRR11933408	SAMN15145236	GEMS58_WS1	GEMS58	WS1		RNA-Seq	PAIRED	ILLUMINA	50772425	2248733827	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933408/SRR11933408.lite.1
SRR11933407	SAMN15145237	GEMS58_WS2	GEMS58	WS2		RNA-Seq	PAIRED	ILLUMINA	62960687	3094883397	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933407/SRR11933407.lite.1
SRR11933406	SAMN15145238	GEMS58_WW	GEMS58	WW		RNA-Seq	PAIRED	ILLUMINA	40527933	1843022028	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933406/SRR11933406.lite.1
SRR11933421	SAMN15145224	GEMS5_WS1	GEMS5	WS1		RNA-Seq	PAIRED	ILLUMINA	117973632	6007420262	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933421/SRR11933421.lite.1
SRR11933420	SAMN15145225	GEMS5_WS2	GEMS5	WS2		RNA-Seq	PAIRED	ILLUMINA	62833125	3199529513	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933420/SRR11933420.lite.1
SRR11933419	SAMN15145226	GEMS5_WW	GEMS5	WW		RNA-Seq	PAIRED	ILLUMINA	32365358	1648554830	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933419/SRR11933419.lite.1
SRR11933400	SAMN15145242	GEMS60_WS1	GEMS60	WS1		RNA-Seq	PAIRED	ILLUMINA	61073574	3085084485	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933400/SRR11933400.lite.1
SRR11933399	SAMN15145243	GEMS60_WS2	GEMS60	WS2		RNA-Seq	PAIRED	ILLUMINA	58658820	2964933817	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933399/SRR11933399.lite.1
SRR11933398	SAMN15145244	GEMS60_WW	GEMS60	WW		RNA-Seq	PAIRED	ILLUMINA	54704781	2780895438	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933398/SRR11933398.lite.1
SRR11933397	SAMN15145245	GEMS63_WS1	GEMS63	WS1		RNA-Seq	PAIRED	ILLUMINA	50500492	2569106973	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933397/SRR11933397.lite.1
SRR11933396	SAMN15145246	GEMS63_WW	GEMS63	WW		RNA-Seq	PAIRED	ILLUMINA	34625233	1762239124	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933396/SRR11933396.lite.1
SRR11933395	SAMN15145247	GEMS65_WS1	GEMS65	WS1		RNA-Seq	PAIRED	ILLUMINA	28986347	1475857087	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933395/SRR11933395.lite.1
SRR11933394	SAMN15145248	GEMS65_WS2	GEMS65	WS2		RNA-Seq	PAIRED	ILLUMINA	29147716	1453036862	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933394/SRR11933394.lite.1
SRR11933393	SAMN15145249	GEMS65_WW	GEMS65	WW		RNA-Seq	PAIRED	ILLUMINA	30509961	1553325256	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933393/SRR11933393.lite.1
SRR11933392	SAMN15145250	GEMS66_WS1	GEMS66	WS1		RNA-Seq	PAIRED	ILLUMINA	86574629	4405466412	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933392/SRR11933392.lite.1
SRR11933390	SAMN15145251	GEMS66_WS2	GEMS66	WS2		RNA-Seq	PAIRED	ILLUMINA	35230569	1556156098	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933390/SRR11933390.lite.1
SRR11933389	SAMN15145252	GEMS66_WW	GEMS66	WW		RNA-Seq	PAIRED	ILLUMINA	44934826	2287396167	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933389/SRR11933389.lite.1
SRR11933405	SAMN15145239	GEMS6_WS1	GEMS6	WS1		RNA-Seq	PAIRED	ILLUMINA	36402939	1853454543	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933405/SRR11933405.lite.1
SRR11933404	SAMN15145240	GEMS6_WS2	GEMS6	WS2		RNA-Seq	PAIRED	ILLUMINA	49826028	2479605725	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933404/SRR11933404.lite.1
SRR11933401	SAMN15145241	GEMS6_WW	GEMS6	WW		RNA-Seq	PAIRED	ILLUMINA	35884569	1826028839	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933401/SRR11933401.lite.1
SRR11933388	SAMN15145253	GEMS9_WS1	GEMS9	WS1		RNA-Seq	PAIRED	ILLUMINA	57666915	2555961368	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933388/SRR11933388.lite.1
SRR11933387	SAMN15145254	GEMS9_WS2	GEMS9	WS2		RNA-Seq	PAIRED	ILLUMINA	72672769	3568990895	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933387/SRR11933387.lite.1
SRR11933386	SAMN15145255	GEMS9_WW	GEMS9	WW		RNA-Seq	PAIRED	ILLUMINA	11934467	563127872	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933386/SRR11933386.lite.1
SRR11933385	SAMN15145256	GY1032_WS1	GY1032	WS1		RNA-Seq	PAIRED	ILLUMINA	44880830	2284278899	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933385/SRR11933385.lite.1
SRR11933384	SAMN15145257	GY1032_WS2	GY1032	WS2		RNA-Seq	PAIRED	ILLUMINA	46298427	2045063135	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933384/SRR11933384.lite.1
SRR11933383	SAMN15145258	GY1032_WW	GY1032	WW		RNA-Seq	PAIRED	ILLUMINA	41728837	2122870430	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933383/SRR11933383.lite.1
SRR11933382	SAMN15145259	GY386_WS1	GY386	WS1		RNA-Seq	PAIRED	ILLUMINA	28878743	1470169426	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933382/SRR11933382.lite.1
SRR11933381	SAMN15145260	GY386_WS2	GY386	WS2		RNA-Seq	PAIRED	ILLUMINA	54714106	2730490868	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933381/SRR11933381.lite.1
SRR11933379	SAMN15145261	GY386_WW	GY386	WW		RNA-Seq	PAIRED	ILLUMINA	37681298	1915617560	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933379/SRR11933379.lite.1
